Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,2.7899999618530273,2.930000066757202,2.7799999713897705,2.799999952316284,2.799999952316284,7400
2020-01-03,2.859999895095825,2.9000000953674316,2.7300000190734863,2.7799999713897705,2.7799999713897705,8800
2020-01-06,2.7699999809265137,2.8499999046325684,2.759999990463257,2.759999990463257,2.759999990463257,9400
2020-01-07,2.7200000286102295,2.9700000286102295,2.700000047683716,2.9700000286102295,2.9700000286102295,4800
2020-01-08,2.9600000381469727,2.9600000381469727,2.819999933242798,2.9000000953674316,2.9000000953674316,16100
2020-01-09,2.9200000762939453,2.930000066757202,2.9000000953674316,2.9000000953674316,2.9000000953674316,2100
2020-01-10,2.869999885559082,3.190000057220459,2.799999952316284,3.140000104904175,3.140000104904175,28800
2020-01-13,3.200000047683716,3.200000047683716,3.0299999713897705,3.0999999046325684,3.0999999046325684,14000
2020-01-14,3.130000114440918,3.180000066757202,3.049999952316284,3.180000066757202,3.180000066757202,5000
2020-01-15,3.180000066757202,3.180000066757202,3.0,3.0899999141693115,3.0899999141693115,16600
2020-01-16,3.0299999713897705,3.119999885559082,3.009999990463257,3.109999895095825,3.109999895095825,12100
2020-01-17,3.059999942779541,3.109999895095825,3.0299999713897705,3.0999999046325684,3.0999999046325684,4600
2020-01-21,3.069999933242798,3.069999933242798,2.930000066757202,2.990000009536743,2.990000009536743,28300
2020-01-22,2.9600000381469727,3.0,2.9000000953674316,2.990000009536743,2.990000009536743,7000
2020-01-23,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,700
2020-01-24,3.0199999809265137,3.0199999809265137,2.9200000762939453,3.0199999809265137,3.0199999809265137,4700
2020-01-27,2.890000104904175,2.9000000953674316,2.799999952316284,2.8299999237060547,2.8299999237060547,17300
2020-01-28,2.8299999237060547,2.8299999237060547,2.8299999237060547,2.8299999237060547,2.8299999237060547,300
2020-01-29,2.8299999237060547,2.8299999237060547,2.75,2.75,2.75,2600
2020-01-30,2.7100000381469727,2.869999885559082,2.7100000381469727,2.799999952316284,2.799999952316284,16900
2020-01-31,2.75,2.7799999713897705,2.700000047683716,2.7799999713897705,2.7799999713897705,27200
2020-02-03,2.7799999713897705,3.5799999237060547,2.700000047683716,3.319999933242798,3.319999933242798,420200
2020-02-04,3.1600000858306885,3.369999885559082,2.9200000762939453,3.2699999809265137,3.2699999809265137,35200
2020-02-05,3.0199999809265137,3.140000104904175,3.0199999809265137,3.0899999141693115,3.0899999141693115,7600
2020-02-06,3.0899999141693115,3.0899999141693115,2.7799999713897705,2.7799999713897705,2.7799999713897705,11700
2020-02-07,2.809999942779541,3.0999999046325684,2.809999942779541,2.940000057220459,2.940000057220459,11900
2020-02-10,2.859999895095825,2.950000047683716,2.8299999237060547,2.8299999237060547,2.8299999237060547,8500
2020-02-11,2.819999933242798,2.869999885559082,2.7799999713897705,2.799999952316284,2.799999952316284,10500
2020-02-12,2.799999952316284,2.9100000858306885,2.799999952316284,2.9000000953674316,2.9000000953674316,3700
2020-02-13,2.9000000953674316,3.059999942779541,2.880000114440918,3.009999990463257,3.009999990463257,40500
2020-02-14,3.0199999809265137,3.0199999809265137,2.880000114440918,2.9000000953674316,2.9000000953674316,13900
2020-02-18,2.799999952316284,3.049999952316284,2.799999952316284,2.990000009536743,2.990000009536743,11900
2020-02-19,3.059999942779541,3.059999942779541,2.859999895095825,2.890000104904175,2.890000104904175,13500
2020-02-20,3.0199999809265137,3.0199999809265137,2.8299999237060547,2.880000114440918,2.880000114440918,20200
2020-02-21,2.9000000953674316,3.190000057220459,2.880000114440918,3.0399999618530273,3.0399999618530273,24100
2020-02-24,2.9700000286102295,3.0299999713897705,2.8499999046325684,2.869999885559082,2.869999885559082,20800
2020-02-25,3.0299999713897705,3.0299999713897705,2.859999895095825,2.940000057220459,2.940000057220459,21500
2020-02-26,2.890000104904175,3.0,2.890000104904175,2.990000009536743,2.990000009536743,37500
2020-02-27,2.9100000858306885,3.130000114440918,2.880000114440918,3.119999885559082,3.119999885559082,59300
2020-02-28,3.200000047683716,3.4800000190734863,2.9000000953674316,2.940000057220459,2.940000057220459,129400
2020-03-02,3.069999933242798,3.0899999141693115,2.940000057220459,2.990000009536743,2.990000009536743,24800
2020-03-03,2.9200000762939453,3.0399999618530273,2.9000000953674316,2.9000000953674316,2.9000000953674316,23500
2020-03-04,2.890000104904175,2.940000057220459,2.8299999237060547,2.9200000762939453,2.9200000762939453,25500
2020-03-05,2.9000000953674316,2.9000000953674316,2.8299999237060547,2.8299999237060547,2.8299999237060547,2400
2020-03-06,2.7799999713897705,2.950000047683716,2.7799999713897705,2.799999952316284,2.799999952316284,7900
2020-03-09,2.740000009536743,2.740000009536743,2.049999952316284,2.190000057220459,2.190000057220459,47800
2020-03-10,2.3299999237060547,2.3399999141693115,2.069999933242798,2.140000104904175,2.140000104904175,8100
2020-03-11,2.380000114440918,2.380000114440918,2.0999999046325684,2.0999999046325684,2.0999999046325684,12200
2020-03-12,1.8600000143051147,2.2899999618530273,1.8600000143051147,1.8600000143051147,1.8600000143051147,33200
2020-03-13,1.8600000143051147,2.130000114440918,1.8300000429153442,1.909999966621399,1.909999966621399,5800
2020-03-16,1.850000023841858,2.0799999237060547,1.8200000524520874,2.059999942779541,2.059999942779541,11100
2020-03-17,2.0999999046325684,2.1500000953674316,1.809999942779541,1.809999942779541,1.809999942779541,5300
2020-03-18,2.0999999046325684,2.0999999046325684,1.809999942779541,1.809999942779541,1.809999942779541,16500
2020-03-19,2.1700000762939453,2.1700000762939453,1.559999942779541,1.649999976158142,1.649999976158142,18200
2020-03-20,1.940000057220459,1.940000057220459,1.7400000095367432,1.7400000095367432,1.7400000095367432,1600
2020-03-23,1.8200000524520874,1.8200000524520874,1.5700000524520874,1.5800000429153442,1.5800000429153442,2600
2020-03-24,1.7799999713897705,1.7799999713897705,1.6699999570846558,1.7100000381469727,1.7100000381469727,1200
2020-03-25,1.8200000524520874,1.8200000524520874,1.590000033378601,1.7000000476837158,1.7000000476837158,6300
2020-03-26,1.649999976158142,2.049999952316284,1.649999976158142,1.7000000476837158,1.7000000476837158,7100
2020-03-27,1.809999942779541,1.809999942779541,1.809999942779541,1.809999942779541,1.809999942779541,900
2020-03-30,1.7999999523162842,1.8899999856948853,1.7200000286102295,1.8600000143051147,1.8600000143051147,5900
2020-03-31,1.899999976158142,2.2100000381469727,1.8700000047683716,1.9900000095367432,1.9900000095367432,35700
2020-04-01,1.840000033378601,2.059999942779541,1.8200000524520874,1.8899999856948853,1.8899999856948853,5100
2020-04-02,1.8799999952316284,2.0199999809265137,1.8300000429153442,1.840000033378601,1.840000033378601,7300
2020-04-03,1.8200000524520874,1.9700000286102295,1.7300000190734863,1.8200000524520874,1.8200000524520874,8100
2020-04-06,1.8300000429153442,1.9299999475479126,1.7599999904632568,1.7599999904632568,1.7599999904632568,6600
2020-04-07,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0
2020-04-08,1.7999999523162842,1.9600000381469727,1.7999999523162842,1.8899999856948853,1.8899999856948853,10100
2020-04-09,1.940000057220459,2.0799999237060547,1.9299999475479126,2.0299999713897705,2.0299999713897705,8400
2020-04-13,2.0199999809265137,2.1600000858306885,2.0199999809265137,2.1600000858306885,2.1600000858306885,18900
2020-04-14,2.0399999618530273,2.1700000762939453,2.0399999618530273,2.1700000762939453,2.1700000762939453,700
2020-04-15,2.2100000381469727,2.4800000190734863,2.200000047683716,2.380000114440918,2.380000114440918,13300
